"GEO_ID","NAME","B25035_001E","B25035_001M"
"id","Geographic Area Name","Estimate!!Median year structure built","Margin of Error!!Median year structure built"
"8600000US95008","ZCTA5 95008","1972","1"
"8600000US95010","ZCTA5 95010","1971","3"
"8600000US95012","ZCTA5 95012","1975","3"
"8600000US95013","ZCTA5 95013","-","**"
"8600000US95014","ZCTA5 95014","1973","1"
"8600000US95017","ZCTA5 95017","1973","5"
"8600000US95018","ZCTA5 95018","1963","4"
"8600000US95019","ZCTA5 95019","1973","3"
"8600000US95020","ZCTA5 95020","1983","2"
"8600000US95023","ZCTA5 95023","1986","2"
"8600000US95030","ZCTA5 95030","1962","3"
"8600000US95032","ZCTA5 95032","1969","2"
"8600000US95033","ZCTA5 95033","1974","2"
"8600000US95035","ZCTA5 95035","1984","2"
"8600000US95037","ZCTA5 95037","1985","2"
"8600000US95039","ZCTA5 95039","1986","7"
"8600000US95041","ZCTA5 95041","1939-","***"
"8600000US95043","ZCTA5 95043","1959","12"
"8600000US95045","ZCTA5 95045","1982","6"
"8600000US95046","ZCTA5 95046","1973","2"
"8600000US95050","ZCTA5 95050","1966","2"
"8600000US95051","ZCTA5 95051","1968","1"
"8600000US95053","ZCTA5 95053","-","**"
"8600000US95054","ZCTA5 95054","1995","3"
"8600000US95060","ZCTA5 95060","1971","1"
"8600000US95062","ZCTA5 95062","1969","2"
"8600000US95064","ZCTA5 95064","1982","2"
"8600000US95065","ZCTA5 95065","1973","3"
"8600000US95066","ZCTA5 95066","1981","3"
"8600000US95070","ZCTA5 95070","1967","2"
"8600000US95073","ZCTA5 95073","1976","2"
"8600000US95075","ZCTA5 95075","1975","9"
"8600000US95076","ZCTA5 95076","1975","1"
"8600000US95110","ZCTA5 95110","1979","6"
"8600000US95111","ZCTA5 95111","1976","2"
"8600000US95112","ZCTA5 95112","1967","3"
"8600000US95113","ZCTA5 95113","2006","2"
"8600000US95116","ZCTA5 95116","1975","1"
"8600000US95117","ZCTA5 95117","1968","2"
"8600000US95118","ZCTA5 95118","1968","2"
"8600000US95119","ZCTA5 95119","1975","1"
"8600000US95120","ZCTA5 95120","1976","1"
"8600000US95121","ZCTA5 95121","1976","1"
"8600000US95122","ZCTA5 95122","1970","1"
"8600000US95123","ZCTA5 95123","1976","2"
"8600000US95124","ZCTA5 95124","1963","2"
"8600000US95125","ZCTA5 95125","1966","1"
"8600000US95126","ZCTA5 95126","1977","2"
"8600000US95127","ZCTA5 95127","1965","2"
"8600000US95128","ZCTA5 95128","1966","2"
"8600000US95129","ZCTA5 95129","1968","2"
"8600000US95130","ZCTA5 95130","1964","1"
"8600000US95131","ZCTA5 95131","1987","1"
"8600000US95132","ZCTA5 95132","1974","1"
"8600000US95133","ZCTA5 95133","1980","2"
"8600000US95134","ZCTA5 95134","2007","1"
"8600000US95135","ZCTA5 95135","1991","2"
"8600000US95136","ZCTA5 95136","1980","1"
"8600000US95138","ZCTA5 95138","1994","1"
"8600000US95139","ZCTA5 95139","-","**"
"8600000US95140","ZCTA5 95140","1970","57"
"8600000US95148","ZCTA5 95148","1981","1"
"8600000US95202","ZCTA5 95202","1942","4"
"8600000US95203","ZCTA5 95203","1947","3"
"8600000US95204","ZCTA5 95204","1953","1"
"8600000US95205","ZCTA5 95205","1959","2"
"8600000US95206","ZCTA5 95206","1990","1"
"8600000US95207","ZCTA5 95207","1972","2"
"8600000US95209","ZCTA5 95209","1986","2"
"8600000US95210","ZCTA5 95210","1981","1"
"8600000US95211","ZCTA5 95211","-","**"
"8600000US95212","ZCTA5 95212","2002","1"
"8600000US95215","ZCTA5 95215","1968","3"
"8600000US95219","ZCTA5 95219","1990","1"
"8600000US95220","ZCTA5 95220","1975","3"
"8600000US95222","ZCTA5 95222","1988","6"
"8600000US95223","ZCTA5 95223","1982","2"
"8600000US95224","ZCTA5 95224","1974","15"
"8600000US95225","ZCTA5 95225","1991","7"
"8600000US95226","ZCTA5 95226","-","**"
"8600000US95227","ZCTA5 95227","1978","15"
"8600000US95228","ZCTA5 95228","1998","3"
"8600000US95230","ZCTA5 95230","1964","13"
"8600000US95231","ZCTA5 95231","1968","7"
"8600000US95232","ZCTA5 95232","1993","26"
"8600000US95233","ZCTA5 95233","1978","10"
"8600000US95234","ZCTA5 95234","-","**"
"8600000US95236","ZCTA5 95236","1977","4"
"8600000US95237","ZCTA5 95237","1983","3"
"8600000US95240","ZCTA5 95240","1970","2"
"8600000US95242","ZCTA5 95242","1983","1"
"8600000US95245","ZCTA5 95245","1975","6"
"8600000US95246","ZCTA5 95246","1979","6"
"8600000US95247","ZCTA5 95247","1987","2"
"8600000US95248","ZCTA5 95248","1980","15"
"8600000US95249","ZCTA5 95249","1978","6"
"8600000US95250","ZCTA5 95250","-","**"
"8600000US95251","ZCTA5 95251","1972","8"
"8600000US95252","ZCTA5 95252","1994","2"
"8600000US95254","ZCTA5 95254","1998","5"
"8600000US95255","ZCTA5 95255","1977","3"
"8600000US95257","ZCTA5 95257","1975","9"
"8600000US95258","ZCTA5 95258","1980","2"
"8600000US95301","ZCTA5 95301","1978","2"
"8600000US95303","ZCTA5 95303","1971","9"
"8600000US95304","ZCTA5 95304","1990","5"
"8600000US95305","ZCTA5 95305","-","**"
"8600000US95306","ZCTA5 95306","1989","6"
"8600000US95307","ZCTA5 95307","1983","2"
"8600000US95310","ZCTA5 95310","1982","4"
"8600000US95311","ZCTA5 95311","1983","6"
"8600000US95312","ZCTA5 95312","1963","17"
"8600000US95313","ZCTA5 95313","1969","6"
"8600000US95314","ZCTA5 95314","1939-","***"
"8600000US95315","ZCTA5 95315","1990","4"
"8600000US95316","ZCTA5 95316","1977","2"
"8600000US95317","ZCTA5 95317","1977","4"
"8600000US95318","ZCTA5 95318","1964","4"
"8600000US95319","ZCTA5 95319","1953","20"
"8600000US95320","ZCTA5 95320","1985","4"
"8600000US95321","ZCTA5 95321","1985","2"
"8600000US95322","ZCTA5 95322","1986","5"
"8600000US95323","ZCTA5 95323","1976","4"
"8600000US95324","ZCTA5 95324","1978","5"
"8600000US95325","ZCTA5 95325","-","**"
"8600000US95326","ZCTA5 95326","1992","7"
"8600000US95327","ZCTA5 95327","1981","4"
"8600000US95328","ZCTA5 95328","1976","13"
"8600000US95329","ZCTA5 95329","1992","3"
"8600000US95330","ZCTA5 95330","2000","2"
"8600000US95333","ZCTA5 95333","1981","4"
"8600000US95334","ZCTA5 95334","1990","5"
"8600000US95335","ZCTA5 95335","1967","6"
"8600000US95336","ZCTA5 95336","1983","1"
"8600000US95337","ZCTA5 95337","1999","2"
"8600000US95338","ZCTA5 95338","1983","2"
"8600000US95340","ZCTA5 95340","1972","1"
"8600000US95341","ZCTA5 95341","1992","3"
"8600000US95345","ZCTA5 95345","1981","6"
"8600000US95346","ZCTA5 95346","1969","5"
"8600000US95348","ZCTA5 95348","1987","2"
"8600000US95350","ZCTA5 95350","1967","1"
"8600000US95351","ZCTA5 95351","1974","1"
"8600000US95354","ZCTA5 95354","1962","3"
"8600000US95355","ZCTA5 95355","1982","1"
"8600000US95356","ZCTA5 95356","1984","2"
"8600000US95357","ZCTA5 95357","1990","3"
"8600000US95358","ZCTA5 95358","1981","1"
"8600000US95360","ZCTA5 95360","1988","4"
"8600000US95361","ZCTA5 95361","1985","3"
"8600000US95363","ZCTA5 95363","1996","3"
"8600000US95364","ZCTA5 95364","1939-","***"
"8600000US95365","ZCTA5 95365","1977","8"
"8600000US95366","ZCTA5 95366","1989","2"
"8600000US95367","ZCTA5 95367","1994","2"
"8600000US95368","ZCTA5 95368","1993","2"
"8600000US95369","ZCTA5 95369","1976","3"
"8600000US95370","ZCTA5 95370","1978","2"
"8600000US95372","ZCTA5 95372","1984","4"
"8600000US95374","ZCTA5 95374","1974","7"
"8600000US95375","ZCTA5 95375","1966","6"
"8600000US95376","ZCTA5 95376","1986","1"
"8600000US95377","ZCTA5 95377","2002","1"
"8600000US95379","ZCTA5 95379","1978","6"
"8600000US95380","ZCTA5 95380","1975","2"
"8600000US95382","ZCTA5 95382","1990","2"
"8600000US95383","ZCTA5 95383","1976","2"
"8600000US95385","ZCTA5 95385","1996","22"
"8600000US95386","ZCTA5 95386","1987","4"
"8600000US95387","ZCTA5 95387","1963","12"
"8600000US95388","ZCTA5 95388","1977","3"
"8600000US95389","ZCTA5 95389","1970","5"
"8600000US95391","ZCTA5 95391","2008","2"
"8600000US95401","ZCTA5 95401","1977","1"
"8600000US95403","ZCTA5 95403","1984","2"
"8600000US95404","ZCTA5 95404","1973","2"
"8600000US95405","ZCTA5 95405","1972","2"
"8600000US95407","ZCTA5 95407","1984","3"
"8600000US95409","ZCTA5 95409","1978","1"
"8600000US95410","ZCTA5 95410","1977","5"
"8600000US95412","ZCTA5 95412","1986","5"
"8600000US95415","ZCTA5 95415","1967","7"
"8600000US95417","ZCTA5 95417","1977","6"
"8600000US95420","ZCTA5 95420","1979","9"
"8600000US95421","ZCTA5 95421","1970","4"
"8600000US95422","ZCTA5 95422","1976","2"
"8600000US95423","ZCTA5 95423","1980","3"
"8600000US95425","ZCTA5 95425","1979","3"
"8600000US95426","ZCTA5 95426","1977","5"
"8600000US95427","ZCTA5 95427","1978","26"
"8600000US95428","ZCTA5 95428","1975","3"
"8600000US95429","ZCTA5 95429","1958","6"
"8600000US95430","ZCTA5 95430","-","**"
"8600000US95431","ZCTA5 95431","-","**"
"8600000US95432","ZCTA5 95432","1978","7"
"8600000US95435","ZCTA5 95435","-","**"
"8600000US95436","ZCTA5 95436","1966","3"
"8600000US95437","ZCTA5 95437","1973","2"
"8600000US95439","ZCTA5 95439","1962","10"
"8600000US95441","ZCTA5 95441","1970","7"
"8600000US95442","ZCTA5 95442","1979","5"
"8600000US95443","ZCTA5 95443","1971","23"
"8600000US95444","ZCTA5 95444","1990","23"
"8600000US95445","ZCTA5 95445","1984","6"
"8600000US95446","ZCTA5 95446","1957","3"
"8600000US95448","ZCTA5 95448","1975","2"
"8600000US95449","ZCTA5 95449","1985","8"
"8600000US95450","ZCTA5 95450","1976","12"
"8600000US95451","ZCTA5 95451","1984","3"
"8600000US95452","ZCTA5 95452","1971","7"
"8600000US95453","ZCTA5 95453","1978","2"
"8600000US95454","ZCTA5 95454","1982","3"
"8600000US95456","ZCTA5 95456","1971","10"
"8600000US95457","ZCTA5 95457","1979","5"
"8600000US95458","ZCTA5 95458","1976","3"
"8600000US95459","ZCTA5 95459","1982","5"
"8600000US95460","ZCTA5 95460","1982","5"
"8600000US95461","ZCTA5 95461","1980","6"
"8600000US95462","ZCTA5 95462","1954","6"
"8600000US95463","ZCTA5 95463","1989","8"
"8600000US95464","ZCTA5 95464","1978","6"
"8600000US95465","ZCTA5 95465","1973","5"
"8600000US95466","ZCTA5 95466","1978","5"
"8600000US95467","ZCTA5 95467","1992","3"
"8600000US95468","ZCTA5 95468","1984","4"
"8600000US95469","ZCTA5 95469","1980","4"
"8600000US95470","ZCTA5 95470","1983","3"
"8600000US95471","ZCTA5 95471","1939-","***"
"8600000US95472","ZCTA5 95472","1971","1"
"8600000US95476","ZCTA5 95476","1976","2"
"8600000US95482","ZCTA5 95482","1972","2"
"8600000US95485","ZCTA5 95485","1980","6"
"8600000US95486","ZCTA5 95486","1939-","***"
"8600000US95488","ZCTA5 95488","1960","48"
"8600000US95490","ZCTA5 95490","1977","2"
"8600000US95492","ZCTA5 95492","1991","2"
"8600000US95493","ZCTA5 95493","1968","6"
"8600000US95494","ZCTA5 95494","1939-","***"
"8600000US95497","ZCTA5 95497","1985","3"
"8600000US95501","ZCTA5 95501","1954","2"
"8600000US95503","ZCTA5 95503","1969","3"
"8600000US95511","ZCTA5 95511","1954","34"
"8600000US95514","ZCTA5 95514","1976","13"
"8600000US95519","ZCTA5 95519","1984","3"
"8600000US95521","ZCTA5 95521","1973","2"
"8600000US95524","ZCTA5 95524","1972","4"
"8600000US95525","ZCTA5 95525","1967","5"
"8600000US95526","ZCTA5 95526","1974","4"
"8600000US95527","ZCTA5 95527","1976","2"
"8600000US95528","ZCTA5 95528","1971","5"
"8600000US95531","ZCTA5 95531","1979","2"
"8600000US95536","ZCTA5 95536","1946","9"
"8600000US95537","ZCTA5 95537","-","**"
"8600000US95540","ZCTA5 95540","1975","3"
"8600000US95542","ZCTA5 95542","1983","3"
"8600000US95543","ZCTA5 95543","1987","14"
"8600000US95545","ZCTA5 95545","1981","17"
"8600000US95546","ZCTA5 95546","1979","4"
"8600000US95547","ZCTA5 95547","1982","7"
"8600000US95548","ZCTA5 95548","1977","2"
"8600000US95549","ZCTA5 95549","1983","5"
"8600000US95550","ZCTA5 95550","1958","22"
"8600000US95551","ZCTA5 95551","1959","8"
"8600000US95552","ZCTA5 95552","1978","3"
"8600000US95553","ZCTA5 95553","1974","5"
"8600000US95554","ZCTA5 95554","1975","6"
"8600000US95555","ZCTA5 95555","1959","3"
"8600000US95556","ZCTA5 95556","1980","6"
"8600000US95558","ZCTA5 95558","1974","5"
"8600000US95559","ZCTA5 95559","1980","10"
"8600000US95560","ZCTA5 95560","1975","10"
"8600000US95562","ZCTA5 95562","1965","9"
"8600000US95563","ZCTA5 95563","1964","8"
"8600000US95564","ZCTA5 95564","1939-","***"
"8600000US95565","ZCTA5 95565","1939-","***"
"8600000US95567","ZCTA5 95567","1990","9"
"8600000US95568","ZCTA5 95568","1974","6"
"8600000US95569","ZCTA5 95569","1976","10"
"8600000US95570","ZCTA5 95570","1972","3"
"8600000US95571","ZCTA5 95571","1947","17"
"8600000US95573","ZCTA5 95573","1968","4"
"8600000US95585","ZCTA5 95585","1967","16"
"8600000US95587","ZCTA5 95587","1952","24"
"8600000US95589","ZCTA5 95589","1988","6"
"8600000US95595","ZCTA5 95595","1972","15"
"8600000US95601","ZCTA5 95601","1955","34"
"8600000US95602","ZCTA5 95602","1980","2"
"8600000US95603","ZCTA5 95603","1978","3"
"8600000US95604","ZCTA5 95604","1970","5"
"8600000US95605","ZCTA5 95605","1970","5"
"8600000US95606","ZCTA5 95606","1967","39"
"8600000US95607","ZCTA5 95607","1969","33"
"8600000US95608","ZCTA5 95608","1971","1"
"8600000US95610","ZCTA5 95610","1977","1"
"8600000US95612","ZCTA5 95612","1953","24"
"8600000US95614","ZCTA5 95614","1988","2"
"8600000US95615","ZCTA5 95615","1951","11"
"8600000US95616","ZCTA5 95616","1978","1"
"8600000US95618","ZCTA5 95618","1990","2"
"8600000US95619","ZCTA5 95619","1981","3"
"8600000US95620","ZCTA5 95620","1988","3"
"8600000US95621","ZCTA5 95621","1975","2"
"8600000US95623","ZCTA5 95623","1981","3"
"8600000US95624","ZCTA5 95624","1995","1"
"8600000US95625","ZCTA5 95625","1992","27"
"8600000US95626","ZCTA5 95626","1981","2"
"8600000US95627","ZCTA5 95627","1992","10"
"8600000US95628","ZCTA5 95628","1974","2"
"8600000US95629","ZCTA5 95629","1979","7"
"8600000US95630","ZCTA5 95630","1995","1"
"8600000US95631","ZCTA5 95631","1986","4"
"8600000US95632","ZCTA5 95632","1992","1"
"8600000US95633","ZCTA5 95633","1983","4"
"8600000US95634","ZCTA5 95634","1980","6"
"8600000US95635","ZCTA5 95635","1982","7"
"8600000US95636","ZCTA5 95636","1986","9"
"8600000US95637","ZCTA5 95637","1976","14"
"8600000US95638","ZCTA5 95638","1985","2"
"8600000US95639","ZCTA5 95639","1981","57"
"8600000US95640","ZCTA5 95640","1994","3"
"8600000US95641","ZCTA5 95641","1975","3"
"8600000US95642","ZCTA5 95642","1980","3"
"8600000US95645","ZCTA5 95645","1972","5"
"8600000US95646","ZCTA5 95646","1991","4"
"8600000US95648","ZCTA5 95648","2003","1"
"8600000US95650","ZCTA5 95650","1982","3"
"8600000US95651","ZCTA5 95651","1982","6"
"8600000US95652","ZCTA5 95652","1979","24"
"8600000US95653","ZCTA5 95653","1965","17"
"8600000US95655","ZCTA5 95655","2003","1"
"8600000US95658","ZCTA5 95658","1977","2"
"8600000US95659","ZCTA5 95659","1971","7"
"8600000US95660","ZCTA5 95660","1966","2"
"8600000US95661","ZCTA5 95661","1987","1"
"8600000US95662","ZCTA5 95662","1975","1"
"8600000US95663","ZCTA5 95663","1976","3"
"8600000US95664","ZCTA5 95664","1987","6"
"8600000US95665","ZCTA5 95665","1976","3"
"8600000US95666","ZCTA5 95666","1979","2"
"8600000US95667","ZCTA5 95667","1981","2"
"8600000US95668","ZCTA5 95668","1971","3"
"8600000US95669","ZCTA5 95669","1981","4"
"8600000US95670","ZCTA5 95670","1979","2"
"8600000US95672","ZCTA5 95672","1987","2"
"8600000US95673","ZCTA5 95673","1971","4"
"8600000US95674","ZCTA5 95674","1977","4"
"8600000US95675","ZCTA5 95675","1957","60"
"8600000US95677","ZCTA5 95677","1986","1"
"8600000US95678","ZCTA5 95678","1987","1"
"8600000US95679","ZCTA5 95679","-","**"
"8600000US95680","ZCTA5 95680","-","**"
"8600000US95681","ZCTA5 95681","1969","9"
"8600000US95682","ZCTA5 95682","1986","2"
"8600000US95683","ZCTA5 95683","1989","2"
"8600000US95684","ZCTA5 95684","1986","3"
"8600000US95685","ZCTA5 95685","1980","4"
"8600000US95686","ZCTA5 95686","1969","10"
"8600000US95687","ZCTA5 95687","1985","1"
"8600000US95688","ZCTA5 95688","1979","2"
"8600000US95689","ZCTA5 95689","1983","4"
"8600000US95690","ZCTA5 95690","1960","10"
"8600000US95691","ZCTA5 95691","1994","3"
"8600000US95692","ZCTA5 95692","1986","4"
"8600000US95693","ZCTA5 95693","1984","3"
"8600000US95694","ZCTA5 95694","1982","2"
"8600000US95695","ZCTA5 95695","1973","2"
"8600000US95697","ZCTA5 95697","1957","40"
"8600000US95698","ZCTA5 95698","1969","37"
"8600000US95699","ZCTA5 95699","-","**"
"8600000US95701","ZCTA5 95701","1985","3"
"8600000US95703","ZCTA5 95703","1977","16"
"8600000US95709","ZCTA5 95709","1981","3"
"8600000US95713","ZCTA5 95713","1982","2"
"8600000US95714","ZCTA5 95714","1956","15"
"8600000US95715","ZCTA5 95715","1980","9"
"8600000US95717","ZCTA5 95717","1981","14"
"8600000US95720","ZCTA5 95720","1959","4"
"8600000US95721","ZCTA5 95721","1957","7"
"8600000US95722","ZCTA5 95722","1979","3"
"8600000US95724","ZCTA5 95724","1971","38"
"8600000US95726","ZCTA5 95726","1980","3"
"8600000US95728","ZCTA5 95728","1981","3"
"8600000US95735","ZCTA5 95735","1957","4"
"8600000US95736","ZCTA5 95736","1969","21"
"8600000US95742","ZCTA5 95742","2008","2"
"8600000US95746","ZCTA5 95746","1989","2"
"8600000US95747","ZCTA5 95747","2002","2"
"8600000US95757","ZCTA5 95757","2005","2"
"8600000US95758","ZCTA5 95758","1996","1"
"8600000US95762","ZCTA5 95762","2000","1"
"8600000US95765","ZCTA5 95765","2001","1"
"8600000US95776","ZCTA5 95776","1994","2"
"8600000US95811","ZCTA5 95811","1962","5"
"8600000US95814","ZCTA5 95814","1974","2"
"8600000US95815","ZCTA5 95815","1958","2"
"8600000US95816","ZCTA5 95816","1949","3"
"8600000US95817","ZCTA5 95817","1950","4"
"8600000US95818","ZCTA5 95818","1943","2"
"8600000US95819","ZCTA5 95819","1948","1"
"8600000US95820","ZCTA5 95820","1955","2"
"8600000US95821","ZCTA5 95821","1962","2"
"8600000US95822","ZCTA5 95822","1960","2"
"8600000US95823","ZCTA5 95823","1981","1"
"8600000US95824","ZCTA5 95824","1969","3"
"8600000US95825","ZCTA5 95825","1974","1"
"8600000US95826","ZCTA5 95826","1973","2"
"8600000US95827","ZCTA5 95827","1977","1"
"8600000US95828","ZCTA5 95828","1984","1"
"8600000US95829","ZCTA5 95829","2001","2"
"8600000US95830","ZCTA5 95830","1978","8"
"8600000US95831","ZCTA5 95831","1980","1"
"8600000US95832","ZCTA5 95832","1977","5"
"8600000US95833","ZCTA5 95833","1985","2"
"8600000US95834","ZCTA5 95834","2002","1"
"8600000US95835","ZCTA5 95835","2004","1"
"8600000US95837","ZCTA5 95837","1975","6"
"8600000US95838","ZCTA5 95838","1980","2"
"8600000US95841","ZCTA5 95841","1972","2"
"8600000US95842","ZCTA5 95842","1977","1"
"8600000US95843","ZCTA5 95843","1993","1"
"8600000US95864","ZCTA5 95864","1958","1"
"8600000US95901","ZCTA5 95901","1976","1"
"8600000US95903","ZCTA5 95903","2009","4"
"8600000US95910","ZCTA5 95910","1966","28"
"8600000US95912","ZCTA5 95912","1982","5"
"8600000US95914","ZCTA5 95914","1980","13"
"8600000US95915","ZCTA5 95915","1964","33"
"8600000US95916","ZCTA5 95916","1979","3"
"8600000US95917","ZCTA5 95917","1972","3"
"8600000US95918","ZCTA5 95918","1986","5"
"8600000US95919","ZCTA5 95919","1976","4"
"8600000US95920","ZCTA5 95920","1956","10"
"8600000US95922","ZCTA5 95922","1976","3"
"8600000US95923","ZCTA5 95923","1969","7"
"8600000US95925","ZCTA5 95925","1949","14"
"8600000US95926","ZCTA5 95926","1975","1"
"8600000US95928","ZCTA5 95928","1982","2"
"8600000US95930","ZCTA5 95930","1999","22"
"8600000US95932","ZCTA5 95932","1974","4"
"8600000US95934","ZCTA5 95934","1981","9"
"8600000US95935","ZCTA5 95935","1979","15"
"8600000US95936","ZCTA5 95936","1971","15"
"8600000US95937","ZCTA5 95937","1993","9"
"8600000US95938","ZCTA5 95938","1976","10"
"8600000US95939","ZCTA5 95939","1968","6"
"8600000US95941","ZCTA5 95941","1991","20"
"8600000US95942","ZCTA5 95942","1980","7"
"8600000US95943","ZCTA5 95943","1966","6"
"8600000US95944","ZCTA5 95944","-","**"
"8600000US95945","ZCTA5 95945","1976","2"
"8600000US95946","ZCTA5 95946","1985","1"
"8600000US95947","ZCTA5 95947","1966","5"
"8600000US95948","ZCTA5 95948","1966","4"
"8600000US95949","ZCTA5 95949","1985","1"
"8600000US95950","ZCTA5 95950","1969","9"
"8600000US95951","ZCTA5 95951","1976","4"
"8600000US95953","ZCTA5 95953","1976","3"
"8600000US95954","ZCTA5 95954","1981","2"
"8600000US95955","ZCTA5 95955","1969","6"
"8600000US95956","ZCTA5 95956","1983","5"
"8600000US95957","ZCTA5 95957","1955","4"
"8600000US95959","ZCTA5 95959","1980","2"
"8600000US95960","ZCTA5 95960","1982","6"
"8600000US95961","ZCTA5 95961","1990","4"
"8600000US95962","ZCTA5 95962","1993","5"
"8600000US95963","ZCTA5 95963","1978","3"
"8600000US95965","ZCTA5 95965","1974","2"
"8600000US95966","ZCTA5 95966","1975","2"
"8600000US95968","ZCTA5 95968","1968","12"
"8600000US95969","ZCTA5 95969","1975","2"
"8600000US95970","ZCTA5 95970","1958","6"
"8600000US95971","ZCTA5 95971","1972","3"
"8600000US95973","ZCTA5 95973","1988","2"
"8600000US95974","ZCTA5 95974","-","**"
"8600000US95975","ZCTA5 95975","1977","3"
"8600000US95977","ZCTA5 95977","1990","5"
"8600000US95978","ZCTA5 95978","1971","23"
"8600000US95979","ZCTA5 95979","1976","4"
"8600000US95981","ZCTA5 95981","1981","6"
"8600000US95982","ZCTA5 95982","1980","4"
"8600000US95983","ZCTA5 95983","1976","7"
"8600000US95984","ZCTA5 95984","1969","17"
"8600000US95986","ZCTA5 95986","1979","10"
"8600000US95987","ZCTA5 95987","1991","6"
"8600000US95988","ZCTA5 95988","1967","5"
"8600000US95991","ZCTA5 95991","1974","1"
"8600000US95993","ZCTA5 95993","1988","2"
"8600000US96001","ZCTA5 96001","1975","2"
"8600000US96002","ZCTA5 96002","1979","1"
"8600000US96003","ZCTA5 96003","1987","2"
"8600000US96006","ZCTA5 96006","1956","15"
"8600000US96007","ZCTA5 96007","1977","1"
"8600000US96008","ZCTA5 96008","1987","4"
"8600000US96009","ZCTA5 96009","1970","9"
"8600000US96010","ZCTA5 96010","1958","23"
"8600000US96011","ZCTA5 96011","1973","9"
"8600000US96013","ZCTA5 96013","1972","3"
"8600000US96014","ZCTA5 96014","2002","7"
"8600000US96015","ZCTA5 96015","1946","19"
"8600000US96016","ZCTA5 96016","1980","7"
"8600000US96017","ZCTA5 96017","1960","12"
"8600000US96019","ZCTA5 96019","1979","3"
"8600000US96020","ZCTA5 96020","1979","3"
"8600000US96021","ZCTA5 96021","1981","3"
"8600000US96022","ZCTA5 96022","1985","3"
"8600000US96023","ZCTA5 96023","1962","6"
"8600000US96024","ZCTA5 96024","1981","4"
"8600000US96025","ZCTA5 96025","1948","3"
"8600000US96027","ZCTA5 96027","1977","3"
"8600000US96028","ZCTA5 96028","1977","6"
"8600000US96029","ZCTA5 96029","1977","16"
"8600000US96031","ZCTA5 96031","1974","5"
"8600000US96032","ZCTA5 96032","1978","4"
"8600000US96033","ZCTA5 96033","1975","4"
"8600000US96034","ZCTA5 96034","1972","13"
"8600000US96035","ZCTA5 96035","1972","4"
"8600000US96037","ZCTA5 96037","1958","29"
"8600000US96038","ZCTA5 96038","1970","6"
"8600000US96039","ZCTA5 96039","1970","5"
"8600000US96040","ZCTA5 96040","1976","10"
"8600000US96041","ZCTA5 96041","1979","4"
"8600000US96044","ZCTA5 96044","1979","3"
"8600000US96046","ZCTA5 96046","1977","5"
"8600000US96047","ZCTA5 96047","1982","7"
"8600000US96048","ZCTA5 96048","1973","6"
"8600000US96049","ZCTA5 96049","1980","7"
"8600000US96050","ZCTA5 96050","1972","9"
"8600000US96051","ZCTA5 96051","1975","3"
"8600000US96052","ZCTA5 96052","1976","5"
"8600000US96054","ZCTA5 96054","1981","10"
"8600000US96055","ZCTA5 96055","1980","3"
"8600000US96056","ZCTA5 96056","1977","4"
"8600000US96057","ZCTA5 96057","1956","13"
"8600000US96058","ZCTA5 96058","1971","30"
"8600000US96059","ZCTA5 96059","1982","9"
"8600000US96061","ZCTA5 96061","1951","18"
"8600000US96062","ZCTA5 96062","1982","4"
"8600000US96063","ZCTA5 96063","1961","21"
"8600000US96064","ZCTA5 96064","1983","2"
"8600000US96065","ZCTA5 96065","1971","6"
"8600000US96067","ZCTA5 96067","1977","3"
"8600000US96068","ZCTA5 96068","1947","7"
"8600000US96069","ZCTA5 96069","1987","7"
"8600000US96071","ZCTA5 96071","1977","14"
"8600000US96073","ZCTA5 96073","1979","2"
"8600000US96074","ZCTA5 96074","1956","17"
"8600000US96075","ZCTA5 96075","1982","26"
"8600000US96076","ZCTA5 96076","1972","7"
"8600000US96080","ZCTA5 96080","1977","2"
"8600000US96084","ZCTA5 96084","1991","4"
"8600000US96085","ZCTA5 96085","1983","6"
"8600000US96086","ZCTA5 96086","1968","5"
"8600000US96087","ZCTA5 96087","1971","8"
"8600000US96088","ZCTA5 96088","1984","3"
"8600000US96090","ZCTA5 96090","1970","5"
"8600000US96091","ZCTA5 96091","1979","2"
"8600000US96092","ZCTA5 96092","1980","8"
"8600000US96093","ZCTA5 96093","1982","4"
"8600000US96094","ZCTA5 96094","1985","3"
"8600000US96096","ZCTA5 96096","1984","3"
"8600000US96097","ZCTA5 96097","1974","3"
"8600000US96101","ZCTA5 96101","1979","3"
"8600000US96103","ZCTA5 96103","1985","2"
"8600000US96104","ZCTA5 96104","1974","10"
"8600000US96105","ZCTA5 96105","1998","7"
"8600000US96106","ZCTA5 96106","1998","3"
"8600000US96107","ZCTA5 96107","1985","6"
"8600000US96108","ZCTA5 96108","1953","31"
"8600000US96109","ZCTA5 96109","1973","10"
"8600000US96110","ZCTA5 96110","1949","50"
"8600000US96111","ZCTA5 96111","1972","75"
"8600000US96112","ZCTA5 96112","1974","4"
"8600000US96113","ZCTA5 96113","1957","3"
"8600000US96114","ZCTA5 96114","1983","4"
"8600000US96115","ZCTA5 96115","1973","17"
"8600000US96116","ZCTA5 96116","1939-","***"
"8600000US96117","ZCTA5 96117","1975","3"
"8600000US96118","ZCTA5 96118","1975","5"
"8600000US96119","ZCTA5 96119","1979","53"
"8600000US96120","ZCTA5 96120","1978","3"
